index	cluster	name	Day	.epred	class	color_epred
92	II	glgP	1	-0.6917034160413505	zero	NA
92	II	glgP	10	0.9113121713092355	zero	NA
268	II	argI	1	-0.5808536778598651	down	-0.5808536778598651
268	II	argI	10	0.7642095939654415	zero	NA
1127	II	ydhK	1	-0.6384927251239759	zero	NA
1127	II	ydhK	10	0.7562242304744227	zero	NA
681	II	asnB	1	-0.8448220903455081	down	-0.8448220903455081
681	II	asnB	10	0.9900499009027045	zero	NA
924	II	yjfF	1	-0.641067318735914	down	-0.641067318735914
924	II	yjfF	10	0.7509416171384079	zero	NA
280	II	rluF	1	-0.4893357157223892	down	-0.4893357157223892
280	II	rluF	10	0.5689337962649005	zero	NA
559	II	ilvD	1	-0.8063200338062108	down	-0.8063200338062108
559	II	ilvD	10	0.9245530519401399	up	0.9245530519401399
641	II	yjdP	1	-0.7425254865950008	down	-0.7425254865950008
641	II	yjdP	10	0.8514921662545757	zero	NA
885	II	yqaB	1	-0.7441509412018188	down	-0.7441509412018188
885	II	yqaB	10	0.8567473017578898	zero	NA
1075	II	pdxB	1	-0.7205882765499629	down	-0.7205882765499629
1075	II	pdxB	10	0.8093102583354744	zero	NA
984	II	sufC	1	-0.7137518919628153	down	-0.7137518919628153
984	II	sufC	10	0.8678056028722049	zero	NA
861	II	csgE	1	-0.606064115494968	zero	NA
861	II	csgE	10	0.7353593961797799	zero	NA
204	II	yieL	1	-0.3232886437090661	zero	NA
204	II	yieL	10	0.3946121358152706	zero	NA
1033	II	yjbE	1	-0.4593846280931801	zero	NA
1033	II	yjbE	10	0.5539018952333419	zero	NA
627	II	yidJ	1	-0.4652631775035975	zero	NA
627	II	yidJ	10	0.5580136475872077	zero	NA
1024	II	gspG	1	-0.7346855076517234	zero	NA
1024	II	gspG	10	0.8070073869735174	up	0.8070073869735174
817	II	yahG	1	-0.46632766365448053	down	-0.46632766365448053
817	II	yahG	10	0.5090985257476308	zero	NA
1054	II	sohB	1	-1.143969730567786	zero	NA
1054	II	sohB	10	1.204067870322043	up	1.204067870322043
106	II	slt	1	-0.3419771943518106	zero	NA
106	II	slt	10	0.36726848653452937	zero	NA
1323	II	bdcA	1	-0.804869345536121	down	-0.804869345536121
1323	II	bdcA	10	0.810863900792562	zero	NA
217	II	mdaB	1	-0.7385047762304556	zero	NA
217	II	mdaB	10	0.7302440923139655	zero	NA
533	II	lacY	1	-0.5849393910380709	down	-0.5849393910380709
533	II	lacY	10	0.57285274582601	zero	NA
1254	II	mgsA	1	-0.7977450421171608	down	-0.7977450421171608
1254	II	mgsA	10	0.7793674350635353	zero	NA
178	II	nirC	1	-0.7317312977319628	down	-0.7317312977319628
178	II	nirC	10	0.709225916447408	zero	NA
254	II	yhaI	1	-1.162488648534229	down	-1.162488648534229
254	II	yhaI	10	1.125516379372413	zero	NA
1051	II	creB	1	-1.1814957132118244	down	-1.1814957132118244
1051	II	creB	10	1.1400521528691598	zero	NA
91	II	tamB	1	-0.44952014742661345	zero	NA
91	II	tamB	10	0.4210830585986224	zero	NA
161	II	rlmL	1	-0.47601052876527067	zero	NA
161	II	rlmL	10	0.44674445389979495	zero	NA
615	II	betB	1	-0.4526811509561374	zero	NA
615	II	betB	10	0.42136394311063524	zero	NA
1045	II	uvrC	1	-0.6160097381177176	zero	NA
1045	II	uvrC	10	0.5631596350328654	zero	NA
412	II	aspA	1	-0.4617836769212696	zero	NA
412	II	aspA	10	0.4169622996218136	zero	NA
297	II	mrcA	1	-0.8108945634327968	zero	NA
297	II	mrcA	10	0.7354514469193116	zero	NA
1236	II	yehM	1	-0.7054357847633891	down	-0.7054357847633891
1236	II	yehM	10	0.6339776960536486	up	0.6339776960536486
527	II	metC	1	-0.49687213127795793	zero	NA
527	II	metC	10	0.4386087256020702	zero	NA
703	II	yahN	1	-0.5909057605636836	zero	NA
703	II	yahN	10	0.5177196957563327	up	0.5177196957563327
98	II	ompT	1	-0.5827911744822606	zero	NA
98	II	ompT	10	0.5068491598321201	up	0.5068491598321201
37	II	potE	1	-0.7170479225994116	zero	NA
37	II	potE	10	0.620511214783572	zero	NA
831	II	yjjG	1	-0.8389407674073339	down	-0.8389407674073339
831	II	yjjG	10	0.7275068422134651	zero	NA
107	II	ecpC	1	-1.0082991154730663	down	-1.0082991154730663
107	II	ecpC	10	0.85943020681151	zero	NA
889	II	eutB	1	-1.2810621892439247	zero	NA
889	II	eutB	10	1.0964182704739682	up	1.0964182704739682
802	II	ygeV	1	-0.3018237998389513	down	-0.3018237998389513
802	II	ygeV	10	0.25122966011663594	up	0.25122966011663594
634	II	ybdR	1	-0.5549022155864218	zero	NA
634	II	ybdR	10	0.4644160587257797	zero	NA
1402	II	nfo	1	-0.6304216081247319	zero	NA
1402	II	nfo	10	0.5181364428855785	up	0.5181364428855785
413	II	iprA	1	-0.760930003204141	down	-0.760930003204141
413	II	iprA	10	0.62900369694248	zero	NA
774	II	ygiQ	1	-0.5519661002237249	zero	NA
774	II	ygiQ	10	0.4412436971030932	up	0.4412436971030932
119	II	tar	1	-0.8023600032707221	zero	NA
119	II	tar	10	0.6478050986562027	up	0.6478050986562027
359	II	yghB	1	-0.6124466443384743	down	-0.6124466443384743
359	II	yghB	10	0.47948505483148873	zero	NA
939	II	envZ	1	-1.8283259906616902	zero	NA
939	II	envZ	10	1.4383354758928626	zero	NA
52	II	yjhG	1	-0.16147532617897367	zero	NA
52	II	yjhG	10	0.1197216076943401	zero	NA
169	II	yibJ	1	-0.23833427994227996	zero	NA
169	II	yibJ	10	0.1833752283741222	zero	NA
167	II	rbbA	1	-0.8920543879521344	zero	NA
167	II	rbbA	10	0.682588981758177	zero	NA
906	II	ygaC	1	-0.7254224455615489	zero	NA
906	II	ygaC	10	0.5514226925127833	zero	NA
276	II	mazF	1	-1.2286996462134896	down	-1.2286996462134896
276	II	mazF	10	0.9263455988870665	zero	NA
941	II	cyuP	1	-1.3991493325172701	down	-1.3991493325172701
941	II	cyuP	10	1.0532466262865858	zero	NA
585	II	yihY	1	-0.35227172986527794	down	-0.35227172986527794
585	II	yihY	10	0.25559223928663594	zero	NA
1150	II	amyA	1	-0.918579056291693	zero	NA
1150	II	amyA	10	0.6589046928468778	up	0.6589046928468778
147	II	cusB	1	-1.0393529949253393	zero	NA
147	II	cusB	10	0.7365373556020389	zero	NA
73	II	gspI	1	-0.8549133495162557	zero	NA
73	II	gspI	10	0.5727356597277934	zero	NA
561	II	pheP	1	-0.8804538710424672	zero	NA
561	II	pheP	10	0.5835306316120891	zero	NA
648	II	lpxP	1	-0.8827080580509826	zero	NA
648	II	lpxP	10	0.609701435400539	zero	NA
1356	II	yfaU	1	-1.219607011980871	down	-1.219607011980871
1356	II	yfaU	10	0.8374754184865404	zero	NA
1106	II	ldtE	1	-0.577626902986084	down	-0.577626902986084
1106	II	ldtE	10	0.36853261949321703	zero	NA
1303	II	wbbL	1	-0.8575937016152022	zero	NA
1303	II	wbbL	10	0.5471974567098802	zero	NA
289	II	stfR	1	-0.7965603831921095	down	-0.7965603831921095
289	II	stfR	10	0.5157573205378861	zero	NA
251	II	yphC	1	-0.9544050707012105	zero	NA
251	II	yphC	10	0.5994618210459701	zero	NA
792	II	damX	1	-0.2907850366499491	zero	NA
792	II	damX	10	0.16752061050068842	up	0.16752061050068842
1011	II	hflX	1	-0.7439665248478452	zero	NA
1011	II	hflX	10	0.4292303123206155	zero	NA
1479	II	hybG	1	-0.8477340775661779	zero	NA
1479	II	hybG	10	0.4875446847981029	zero	NA
614	II	hycB	1	-0.75934551003854	down	-0.75934551003854
614	II	hycB	10	0.43944847870021453	zero	NA
1289	II	ung	1	-0.9617457092852005	down	-0.9617457092852005
1289	II	ung	10	0.556544346811048	zero	NA
82	II	csgA	1	-0.8318019170677077	zero	NA
82	II	csgA	10	0.47230036485432797	up	0.47230036485432797
1226	II	ybaN	1	-0.8856653142029052	zero	NA
1226	II	ybaN	10	0.4974891414331192	up	0.4974891414331192
1417	II	yffB	1	-0.7752198317920289	down	-0.7752198317920289
1417	II	yffB	10	0.4760785668501806	zero	NA
1284	II	miaB	1	-1.5981514117541402	zero	NA
1284	II	miaB	10	0.9774925313601391	zero	NA
1389	II	yjhY	1	-1.2894008267854766	zero	NA
1389	II	yjhY	10	0.7621201337707748	zero	NA
174	II	wecE	1	-1.3601809018625692	down	-1.3601809018625692
174	II	wecE	10	0.8138971482130549	zero	NA
399	II	yjjQ	1	-0.2226465499801784	down	-0.2226465499801784
399	II	yjjQ	10	0.11563046371499931	zero	NA
599	II	dgcI	1	-0.528817447962355	zero	NA
599	II	dgcI	10	0.2785091333925614	up	0.2785091333925614
1064	II	ydiK	1	-0.9099456314860153	down	-0.9099456314860153
1064	II	ydiK	10	0.4815588679269887	zero	NA
89	II	ycfT	1	-0.7749608307832502	zero	NA
89	II	ycfT	10	0.41911411923125075	zero	NA
1139	II	fliC	1	-1.415444932994076	down	-1.415444932994076
1139	II	fliC	10	0.7720781766675117	zero	NA
1230	II	hybD	1	-0.952781084979484	down	-0.952781084979484
1230	II	hybD	10	0.46213280348329083	up	0.46213280348329083
870	II	yghG	1	-0.7861486281692251	down	-0.7861486281692251
870	II	yghG	10	0.39235009956579114	zero	NA
1201	II	bcsZ	1	-0.9160440605989462	down	-0.9160440605989462
1201	II	bcsZ	10	0.4584385615317879	zero	NA
528	II	rlmN	1	-1.4566688831901808	down	-1.4566688831901808
528	II	rlmN	10	0.7213993596053371	zero	NA
693	II	ygfB	1	-0.5624851966587331	down	-0.5624851966587331
693	II	ygfB	10	0.26347112617595525	up	0.26347112617595525
1382	II	rlmH	1	-0.6556134150907021	zero	NA
1382	II	rlmH	10	0.3035452553452491	zero	NA
689	II	wzxE	1	-1.118836139794485	down	-1.118836139794485
689	II	wzxE	10	0.515272336790788	zero	NA
47	II	edd	1	-0.8304000249124383	zero	NA
47	II	edd	10	0.3759111808455158	zero	NA
124	II	phoE	1	-1.1649785804438095	down	-1.1649785804438095
124	II	phoE	10	0.5284879530810775	zero	NA
687	II	fes	1	-1.2615002593589375	zero	NA
687	II	fes	10	0.5689223471679404	zero	NA
524	II	prpD	1	-1.250958920160994	down	-1.250958920160994
524	II	prpD	10	0.5708044260530648	zero	NA
1244	II	trmB	1	-0.6560922902239497	down	-0.6560922902239497
1244	II	trmB	10	0.2839201292691184	zero	NA
137	II	narG	1	-1.3857508320797438	zero	NA
137	II	narG	10	0.6070583732043255	zero	NA
556	II	ygjJ	1	-0.685931815038822	zero	NA
556	II	ygjJ	10	0.28332584480973094	up	0.28332584480973094
874	II	arnC	1	-0.9346014360843408	zero	NA
874	II	arnC	10	0.3863901576537931	up	0.3863901576537931
716	II	fepD	1	-1.006816954635493	down	-1.006816954635493
716	II	fepD	10	0.41782044760240494	zero	NA
1152	II	zapD	1	-1.3102714217259233	zero	NA
1152	II	zapD	10	0.5224809935442426	zero	NA
1035	II	yecM	1	-1.3267604316042456	down	-1.3267604316042456
1035	II	yecM	10	0.5241724068013679	zero	NA
894	II	xdhA	1	-0.6081546116843002	down	-0.6081546116843002
894	II	xdhA	10	0.2191707536832284	zero	NA
136	II	menE	1	-0.4923726821323678	down	-0.4923726821323678
136	II	menE	10	0.18079872359489135	zero	NA
1320	II	ytfE	1	-1.2186221896043388	down	-1.2186221896043388
1320	II	ytfE	10	0.4549824607970024	zero	NA
933	II	yigA	1	-0.5174194847287339	zero	NA
933	II	yigA	10	0.18202057122215762	zero	NA
1158	II	rutD	1	-0.7345496078905545	zero	NA
1158	II	rutD	10	0.25738761034413804	zero	NA
1287	II	abgB	1	-0.7554746693380997	zero	NA
1287	II	abgB	10	0.260537104262417	zero	NA
373	II	metH	1	-0.783748742634438	zero	NA
373	II	metH	10	0.26899562076701816	up	0.26899562076701816
1053	II	nanY	1	-0.848389838693121	down	-0.848389838693121
1053	II	nanY	10	0.2945897717053911	zero	NA
883	II	yjdF	1	-0.744246077852247	down	-0.744246077852247
883	II	yjdF	10	0.24356190984066906	zero	NA
1345	II	mdtA	1	-0.7964454692744815	down	-0.7964454692744815
1345	II	mdtA	10	0.27119178654532305	up	0.27119178654532305
1178	II	yebW	1	-1.1192620637894308	zero	NA
1178	II	yebW	10	0.3825509701348265	zero	NA
1004	II	hipA	1	-0.9098524285577324	zero	NA
1004	II	hipA	10	0.30777936038192816	zero	NA
554	II	yibH	1	-1.02082520972725	down	-1.02082520972725
554	II	yibH	10	0.34301563546832936	up	0.34301563546832936
39	II	pitB	1	-0.8289406410905212	down	-0.8289406410905212
39	II	pitB	10	0.2416384615518651	zero	NA
1271	II	tehB	1	-0.8528127942530703	down	-0.8528127942530703
1271	II	tehB	10	0.24656600022758052	zero	NA
244	II	metB	1	-0.5769042611037809	down	-0.5769042611037809
244	II	metB	10	0.172425312044337	up	0.172425312044337
134	II	ypfN	1	-1.7084040983484121	down	-1.7084040983484121
134	II	ypfN	10	0.5105705743070649	zero	NA
772	II	yehP	1	-0.5890936280156777	down	-0.5890936280156777
772	II	yehP	10	0.18241281728390846	zero	NA
936	II	rffC	1	-1.0964886893567107	down	-1.0964886893567107
936	II	rffC	10	0.33833928997986706	zero	NA
808	II	ydfG	1	-1.1238139868406138	zero	NA
808	II	ydfG	10	0.3467793352747071	zero	NA
1261	II	yabI	1	-0.833994950733154	zero	NA
1261	II	yabI	10	0.2525357883629629	zero	NA
1336	II	gsiC	1	-1.0101239740200512	zero	NA
1336	II	gsiC	10	0.3087263533549155	zero	NA
1110	II	narH	1	-0.9905756409287912	zero	NA
1110	II	narH	10	0.31165645204456127	zero	NA
1416	II	glpD	1	-0.8185346934319008	zero	NA
1416	II	glpD	10	0.2554547737958363	up	0.2554547737958363
1119	II	artJ	1	-1.190680388032177	zero	NA
1119	II	artJ	10	0.37237821850649	up	0.37237821850649
1112	II	djlC	1	-1.366012957651042	down	-1.366012957651042
1112	II	djlC	10	0.43364821352711025	up	0.43364821352711025
721	II	yqcA	1	-0.6172661740817663	zero	NA
721	II	yqcA	10	0.15891133228735332	up	0.15891133228735332
467	II	gltD	1	-0.39763534532701406	zero	NA
467	II	gltD	10	0.10073671512005472	zero	NA
1167	II	eutT	1	-1.0287798546750602	down	-1.0287798546750602
1167	II	eutT	10	0.2602058437237889	zero	NA
332	II	yhgN	1	-0.6206599680080388	down	-0.6206599680080388
332	II	yhgN	10	0.15486193934824877	zero	NA
105	II	wecC	1	-1.000779861701539	zero	NA
105	II	wecC	10	0.24791111646541916	zero	NA
1081	II	pntA	1	-0.8341381440975948	zero	NA
1081	II	pntA	10	0.2239732682201786	zero	NA
891	II	phnJ	1	-1.7375700266104412	down	-1.7375700266104412
891	II	phnJ	10	0.47826793949763313	zero	NA
1419	II	yafO	1	-1.1473578596798244	down	-1.1473578596798244
1419	II	yafO	10	0.27777257482166007	up	0.27777257482166007
19	II	yjhD	1	-1.1570823004365263	zero	NA
19	II	yjhD	10	0.27458980219488843	zero	NA
181	II	dctR	1	-0.8621978016960463	down	-0.8621978016960463
181	II	dctR	10	0.19963172481621383	up	0.19963172481621383
1192	II	yjjA	1	-1.4680140558092294	down	-1.4680140558092294
1192	II	yjjA	10	0.32749142326761704	zero	NA
980	II	maa	1	-0.5357811371636482	zero	NA
980	II	maa	10	0.102628640228557	zero	NA
857	II	rutE	1	-1.0133021876766701	down	-1.0133021876766701
857	II	rutE	10	0.19375528498469652	zero	NA
518	II	paoB	1	-0.7751738987015929	zero	NA
518	II	paoB	10	0.14542101399740917	up	0.14542101399740917
1450	II	dinJ	1	-1.0414485051570295	down	-1.0414485051570295
1450	II	dinJ	10	0.1931896995950183	zero	NA
449	II	potA	1	-0.7853945416096618	down	-0.7853945416096618
449	II	potA	10	0.1690119546048582	zero	NA
1255	II	trmO	1	-0.9237987425625589	down	-0.9237987425625589
1255	II	trmO	10	0.19492843578624086	zero	NA
563	II	ygfF	1	-0.8635094565834386	down	-0.8635094565834386
563	II	ygfF	10	0.1729621983643118	zero	NA
1463	II	yedK	1	-0.8809647641520088	down	-0.8809647641520088
1463	II	yedK	10	0.17592598792994482	zero	NA
1087	II	tonB	1	-1.119198283187331	zero	NA
1087	II	tonB	10	0.2286177852191063	zero	NA
266	II	yjfY	1	-0.43020410394764913	down	-0.43020410394764913
266	II	yjfY	10	0.07262681594363224	up	0.07262681594363224
1396	II	yghE	1	-1.4093452667947979	zero	NA
1396	II	yghE	10	0.23458757335448763	zero	NA
226	II	dsdC	1	-0.9268537756393775	zero	NA
226	II	dsdC	10	0.15130508656023456	zero	NA
1172	II	yibL	1	-1.0454405133829336	down	-1.0454405133829336
1172	II	yibL	10	0.16361515560852422	up	0.16361515560852422
253	II	mdtB	1	-1.4425206377711777	down	-1.4425206377711777
253	II	mdtB	10	0.22587076522252827	zero	NA
66	II	cyuA	1	-1.3446055880936583	down	-1.3446055880936583
66	II	cyuA	10	0.2131947067081667	up	0.2131947067081667
1138	II	yibF	1	-1.35154560531302	zero	NA
1138	II	yibF	10	0.19065639607497073	up	0.19065639607497073
211	II	wecF	1	-1.3731567166699608	down	-1.3731567166699608
211	II	wecF	10	0.19031918200591827	zero	NA
776	II	tamA	1	-0.3177751680242844	down	-0.3177751680242844
776	II	tamA	10	-0.24705738809424957	zero	NA
225	II	ybbY	1	-0.3397921503056521	zero	NA
225	II	ybbY	10	-0.25129324865912833	zero	NA
813	II	ttdA	1	-0.36608189619584003	zero	NA
813	II	ttdA	10	-0.21042073579536436	zero	NA
166	II	uacT	1	-0.3343061000070689	down	-0.3343061000070689
166	II	uacT	10	-0.20162782933229678	zero	NA
366	II	allW	1	-0.48584651863911055	zero	NA
366	II	allW	10	-0.2894637746410171	down	-0.2894637746410171
57	II	yjiA	1	-0.49359835208125497	down	-0.49359835208125497
57	II	yjiA	10	-0.29545386584166733	zero	NA
62	II	gpmM	1	-0.2840583052645411	down	-0.2840583052645411
62	II	gpmM	10	-0.13314391097361894	zero	NA
657	II	yhdW	1	-0.486642418841157	down	-0.486642418841157
657	II	yhdW	10	-0.2264477160071203	zero	NA
1027	II	yqjA	1	-0.5391170991625496	zero	NA
1027	II	yqjA	10	-0.24138138378678517	down	-0.24138138378678517
572	II	yidE	1	-0.5102250404972068	down	-0.5102250404972068
572	II	yidE	10	-0.2787336809728114	zero	NA
245	II	hycC	1	-0.5454162926387596	down	-0.5454162926387596
245	II	hycC	10	-0.275450385274762	zero	NA
473	II	prkB	1	-0.4493589313999068	zero	NA
473	II	prkB	10	-0.1706545110069022	zero	NA
138	II	ybjS	1	-0.4834739779187658	down	-0.4834739779187658
138	II	ybjS	10	-0.20080120453199235	down	-0.20080120453199235
834	II	hsdR	1	-0.3986844700511512	down	-0.3986844700511512
834	II	hsdR	10	-0.1270078056231127	zero	NA
158	II	yhbP	1	-0.5503581048966631	down	-0.5503581048966631
158	II	yhbP	10	-0.17985813474146917	zero	NA
1195	II	yijE	1	-0.4103765723677138	down	-0.4103765723677138
1195	II	yijE	10	-0.14198536160778427	down	-0.14198536160778427
282	II	arsB	1	-0.48941281669511427	zero	NA
282	II	arsB	10	-0.16806449629326006	down	-0.16806449629326006
10	II	pldA	1	-0.7124756310082957	down	-0.7124756310082957
10	II	pldA	10	-0.24087814254641024	zero	NA
1049	II	yiaB	1	-0.7493399773568957	zero	NA
1049	II	yiaB	10	-0.2531415908718849	zero	NA
644	II	ilvB	1	-0.6479221654112897	zero	NA
644	II	ilvB	10	-0.22918412650718292	zero	NA
645	II	dam	1	-0.34963255861063797	down	-0.34963255861063797
645	II	dam	10	-0.0940482979575939	down	-0.0940482979575939
571	II	yiaD	1	-0.518160151132651	zero	NA
571	II	yiaD	10	-0.1392424632861081	zero	NA
435	II	yegD	1	-0.8512174641862792	down	-0.8512174641862792
435	II	yegD	10	-0.22579702566339344	down	-0.22579702566339344
1082	II	feoC	1	-0.8698882177676748	zero	NA
1082	II	feoC	10	-0.229310219228344	zero	NA
680	II	cysH	1	-0.4507379399368887	zero	NA
680	II	cysH	10	-0.12618667638934689	down	-0.12618667638934689
1475	II	pgl	1	-0.8806434253953467	zero	NA
1475	II	pgl	10	-0.24111133775322355	zero	NA
371	II	ppdB	1	-1.0067352982596367	zero	NA
371	II	ppdB	10	-0.27686671489566833	down	-0.27686671489566833
618	II	glpA	1	-0.7739642201390231	down	-0.7739642201390231
618	II	glpA	10	-0.22322616910532514	down	-0.22322616910532514
477	II	tag	1	-0.7777344205183131	down	-0.7777344205183131
477	II	tag	10	-0.22156528677341444	zero	NA
1228	II	ylbE	1	-0.7768309632197499	zero	NA
1228	II	ylbE	10	-0.2268486633825582	down	-0.2268486633825582
261	II	elfD	1	-0.5482538823790116	down	-0.5482538823790116
261	II	elfD	10	-0.16370613039094378	zero	NA
513	II	rbsD	1	-0.9395194945489915	down	-0.9395194945489915
513	II	rbsD	10	-0.2802559529042289	zero	NA
525	II	frdA	1	-0.811424260750638	zero	NA
525	II	frdA	10	-0.251842042039946	zero	NA
736	II	leuA	1	-0.7177462689983477	zero	NA
736	II	leuA	10	-0.18496023398212855	zero	NA
143	II	yaiP	1	-0.6006340625668486	zero	NA
143	II	yaiP	10	-0.15041349984179184	down	-0.15041349984179184
144	II	ydhS	1	-0.7439868475238551	down	-0.7439868475238551
144	II	ydhS	10	-0.18633870525576463	zero	NA
1131	II	dsdX	1	-0.8909957804405304	down	-0.8909957804405304
1131	II	dsdX	10	-0.22155231113019686	down	-0.22155231113019686
1208	II	ecpD	1	-0.5285479689065917	zero	NA
1208	II	ecpD	10	-0.12240610824679742	zero	NA
659	II	argE	1	-0.9978234794432786	down	-0.9978234794432786
659	II	argE	10	-0.23142906543854289	down	-0.23142906543854289
1346	II	moaD	1	-1.0392117030543415	down	-1.0392117030543415
1346	II	moaD	10	-0.2430819563214914	zero	NA
114	II	lplT	1	-1.0174208782548497	zero	NA
114	II	lplT	10	-0.2318721531235065	zero	NA
1141	II	nfrB	1	-0.7664258212786899	zero	NA
1141	II	nfrB	10	-0.18698855599906059	zero	NA
1203	II	nrfG	1	-1.0459006772752926	down	-1.0459006772752926
1203	II	nrfG	10	-0.252968785835147	zero	NA
188	II	rapA	1	-1.026565916357612	zero	NA
188	II	rapA	10	-0.24488251763627952	zero	NA
734	II	kbp	1	-0.6104100506539483	down	-0.6104100506539483
734	II	kbp	10	-0.12655472669286277	zero	NA
1055	II	yafD	1	-0.8985390569910191	down	-0.8985390569910191
1055	II	yafD	10	-0.18390997015459684	zero	NA
22	II	norV	1	-0.5464780294334126	zero	NA
22	II	norV	10	-0.10820090834285194	zero	NA
1111	II	fepC	1	-0.6547324621033899	zero	NA
1111	II	fepC	10	-0.13042742190226128	zero	NA
652	II	mscM	1	-1.1860267245454823	down	-1.1860267245454823
652	II	mscM	10	-0.23693379125551572	zero	NA
896	II	epmC	1	-0.9888020334560551	down	-0.9888020334560551
896	II	epmC	10	-0.19041840013814895	zero	NA
1443	II	rluB	1	-0.9400454173899526	zero	NA
1443	II	rluB	10	-0.20704142033750056	zero	NA
1381	II	yafY	1	-0.8842842151387444	down	-0.8842842151387444
1381	II	yafY	10	-0.19072218284407882	zero	NA
1482	II	ynfG	1	-1.1283895453065464	down	-1.1283895453065464
1482	II	ynfG	10	-0.24088121090439307	down	-0.24088121090439307
713	II	bioA	1	-1.1748031303678537	down	-1.1748031303678537
713	II	bioA	10	-0.24886832992361566	zero	NA
628	II	basR	1	-0.6946589901029195	zero	NA
628	II	basR	10	0.06372740998067368	zero	NA
922	II	mhpF	1	-0.6997626549044027	zero	NA
922	II	mhpF	10	0.07065711330313108	zero	NA
911	II	actP	1	-0.9567589026597977	zero	NA
911	II	actP	10	0.09940968845540725	zero	NA
1400	II	yfeC	1	-0.8289590238465585	zero	NA
1400	II	yfeC	10	0.08957537213312822	zero	NA
860	II	yecN	1	-0.9479742545845129	zero	NA
860	II	yecN	10	0.10141679147930156	up	0.10141679147930156
839	II	yqiK	1	-0.7376149634488902	down	-0.7376149634488902
839	II	yqiK	10	0.08903237962810542	zero	NA
469	II	yjiH	1	-1.0505779854734782	down	-1.0505779854734782
469	II	yjiH	10	0.12235856370549804	zero	NA
433	II	gltB	1	-0.4639609241005722	zero	NA
433	II	gltB	10	0.015024958933447793	up	0.015024958933447793
418	II	ugd	1	-0.5900131122760874	zero	NA
418	II	ugd	10	0.023940752370512394	zero	NA
1363	II	ucpA	1	-1.2956345457933616	zero	NA
1363	II	ucpA	10	0.03502378353426275	zero	NA
358	II	agaD	1	-1.3560911917054796	down	-1.3560911917054796
358	II	agaD	10	0.031058274312180164	zero	NA
1262	II	yebZ	1	-0.744174610704619	down	-0.744174610704619
1262	II	yebZ	10	0.05772322112530495	up	0.05772322112530495
1371	II	yggF	1	-1.2416679740453944	down	-1.2416679740453944
1371	II	yggF	10	0.08848541810281368	zero	NA
954	II	ypfM	1	-2.1038754278898617	zero	NA
954	II	ypfM	10	0.15385518208915133	zero	NA
560	II	wzzE	1	-1.3850701618845227	zero	NA
560	II	wzzE	10	0.07626510997466417	up	0.07626510997466417
852	II	fetA	1	-1.4981642424454984	zero	NA
852	II	fetA	10	0.0932551118951448	zero	NA
606	II	yccM	1	-0.5497200193536521	down	-0.5497200193536521
606	II	yccM	10	-0.08441449348668766	down	-0.08441449348668766
116	II	xanQ	1	-0.39338366052914553	down	-0.39338366052914553
116	II	xanQ	10	-0.0593644036357143	zero	NA
769	II	yfdP	1	-0.9097767902722712	zero	NA
769	II	yfdP	10	-0.13708209501761737	zero	NA
549	II	hofQ	1	-0.8260933220008333	zero	NA
549	II	hofQ	10	-0.13291111266882816	zero	NA
1355	II	kdpF	1	-0.8794463708155167	down	-0.8794463708155167
1355	II	kdpF	10	-0.13858681166703155	zero	NA
879	II	yagB	1	-0.9606768257757847	down	-0.9606768257757847
879	II	yagB	10	-0.15253333830705665	zero	NA
1186	II	zraP	1	-0.8874113599372399	down	-0.8874113599372399
1186	II	zraP	10	-0.1473476606586088	zero	NA
1295	II	gltK	1	-0.8070343829954665	down	-0.8070343829954665
1295	II	gltK	10	-0.136960352953303	zero	NA
610	II	bioD	1	-1.1881079115980755	zero	NA
610	II	bioD	10	-0.2013680874859962	zero	NA
182	II	prlC	1	-0.3654579485168871	down	-0.3654579485168871
182	II	prlC	10	-0.037990466163041414	zero	NA
683	II	rnm	1	-0.8102843315458569	down	-0.8102843315458569
683	II	rnm	10	-0.08840236661148136	zero	NA
969	II	mnmC	1	-0.7684349585878805	zero	NA
969	II	mnmC	10	-0.08720173797723958	down	-0.08720173797723958
1205	II	ygfX	1	-1.1897505961650359	zero	NA
1205	II	ygfX	10	-0.1373484773401463	down	-0.1373484773401463
988	II	ylcH	1	-1.20987260573751	down	-1.20987260573751
988	II	ylcH	10	-0.14119338940760948	zero	NA
1449	II	artI	1	-0.6806655974012423	down	-0.6806655974012423
1449	II	artI	10	-0.08660714820860324	zero	NA
1185	II	gcvR	1	-1.3143159999237455	zero	NA
1185	II	gcvR	10	-0.17060077657851386	down	-0.17060077657851386
393	II	rraB	1	-1.061326487051915	down	-1.061326487051915
393	II	rraB	10	-0.1315135595669281	zero	NA
964	II	allA	1	-1.196410539762495	down	-1.196410539762495
964	II	allA	10	-0.17189931788991822	zero	NA
219	II	atoC	1	-1.261905163422292	down	-1.261905163422292
219	II	atoC	10	-0.17555518246843044	zero	NA
806	II	afuC	1	-0.510411787234279	down	-0.510411787234279
806	II	afuC	10	-0.01856913401274865	zero	NA
829	II	nuoG	1	-1.2150446672829325	down	-1.2150446672829325
829	II	nuoG	10	-0.04254369569557433	zero	NA
350	II	yicS	1	-1.1528201784973333	down	-1.1528201784973333
350	II	yicS	10	-0.03483891140730885	zero	NA
696	II	etk	1	-0.8650760944281132	down	-0.8650760944281132
696	II	etk	10	-0.039483810042801604	zero	NA
888	II	focA	1	-0.6021098706313477	zero	NA
